county_fips,county,state,date,cases,deaths,data_input_date,edited,local_pub_health_url,notes
06003,​Alpine,California,3/5/2020,0,0,,,,
06005,Amador,California,3/5/2020,0,0,,,,
06009,Calaveras,California,3/5/2020,0,0,,,,
06013,Contra Costa,California,3/5/2020,1,0,,,,
06017,El Dorado,California,3/5/2020,0,0,,,,
06019,Fresno,California,3/5/2020,0,0,,,,
06023,Humboldt,California,3/5/2020,1,0,,,,
06025,Imperial,California,3/5/2020,0,0,,,,
06029,Kern,California,3/5/2020,0,0,,,,
06037,Los Angeles,California,3/5/2020,11,0,,,,
06039,Madera,California,3/5/2020,0,0,,,,
06041,Marin,California,3/5/2020,0,0,,,,
06045,Mendocino,California,3/5/2020,0,0,,,,
06051,Mono,California,3/5/2020,0,0,,,,
06053,Monterey,California,3/5/2020,0,0,,,,
06055,Napa,California,3/5/2020,0,0,,,,
06057,Nevada,California,3/5/2020,0,0,,,,
06059,Orange,California,3/5/2020,3,0,,,,
06061,Placer,California,3/5/2020,2,1,,,,
06065,Riverside,California,3/5/2020,0,0,,,,
06067,Sacramento,California,3/5/2020,2,0,,,,
06069,San Benito,California,3/5/2020,2,0,,,,
06071,San Bernardino,California,3/5/2020,0,0,,,,
06073,San Diego,California,3/5/2020,3,0,,,,
06075,San Francisco,California,3/5/2020,2,0,,,,
06077,San Joaquin,California,3/5/2020,0,0,,,,
06079,San Luis Obispo,California,3/5/2020,0,0,,,,
06081,San Mateo,California,3/5/2020,2,0,,,,
06083,Santa Barbara,California,3/5/2020,0,0,,,,
06085,Santa Clara,California,3/5/2020,20,0,,,,
06087,Santa Cruz,California,3/5/2020,0,0,,,,
06089,Shasta,California,3/5/2020,0,0,,,,
06095,Solano,California,3/5/2020,0,0,,,,
06097,Sonoma,California,3/5/2020,1,0,,,,
06099,Stanislaus,California,3/5/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,3/5/2020,0,0,,,,
06103,​Tehama,California,3/5/2020,0,0,,,,
06107,Tulare,California,3/5/2020,0,0,,,,
06111,Ventura,California,3/5/2020,0,0,,,,
06113,Yolo,California,3/5/2020,0,0,,,,
06001,Alameda,California,3/4/2020,1,0,,,,
06003,​Alpine,California,3/4/2020,0,0,,,,
06005,Amador,California,3/4/2020,0,0,,,,
06009,Calaveras,California,3/4/2020,0,0,,,,
06013,Contra Costa,California,3/4/2020,1,0,,,,
06017,El Dorado,California,3/4/2020,0,0,,,,
06019,Fresno,California,3/4/2020,0,0,,,,
06023,Humboldt,California,3/4/2020,1,0,,,,
06025,Imperial,California,3/4/2020,0,0,,,,
06029,Kern,California,3/4/2020,0,0,,,,
06037,Los Angeles,California,3/4/2020,7,0,,,,
06039,Madera,California,3/4/2020,0,0,,,,
06041,Marin,California,3/4/2020,0,0,,,,
06045,Mendocino,California,3/4/2020,0,0,,,,
06051,Mono,California,3/4/2020,0,0,,,,
06053,Monterey,California,3/4/2020,0,0,,,,
06055,Napa,California,3/4/2020,0,0,,,,
06057,Nevada,California,3/4/2020,0,0,,,,
06059,Orange,California,3/4/2020,3,0,,,,
06061,Placer,California,3/4/2020,2,1,,,,
06065,Riverside,California,3/4/2020,0,0,,,,
06067,Sacramento,California,3/4/2020,2,0,,,,
06069,San Benito,California,3/4/2020,2,0,,,,
06071,San Bernardino,California,3/4/2020,0,0,,,,
06073,San Diego,California,3/4/2020,2,0,,,,
06075,San Francisco,California,3/4/2020,0,0,,,,
06077,San Joaquin,California,3/4/2020,0,0,,,,
06079,San Luis Obispo,California,3/4/2020,0,0,,,,
06081,San Mateo,California,3/4/2020,2,0,,,,
06083,Santa Barbara,California,3/4/2020,0,0,,,,
06085,Santa Clara,California,3/4/2020,11,0,,,,
06087,Santa Cruz,California,3/4/2020,0,0,,,,
06089,Shasta,California,3/4/2020,0,0,,,,
06095,Solano,California,3/4/2020,0,0,,,,
06097,Sonoma,California,3/4/2020,1,0,,,,
06099,Stanislaus,California,3/4/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,3/4/2020,0,0,,,,
06103,​Tehama,California,3/4/2020,0,0,,,,
06107,Tulare,California,3/4/2020,0,0,,,,
06111,Ventura,California,3/4/2020,0,0,,,,
06113,Yolo,California,3/4/2020,0,0,,,,
06001,Alameda,California,3/3/2020,2,0,,,,
06003,​Alpine,California,3/3/2020,0,0,,,,
06005,Amador,California,3/3/2020,0,0,,,,
06009,Calaveras,California,3/3/2020,0,0,,,,
06013,Contra Costa,California,3/3/2020,0,0,,,,
06017,El Dorado,California,3/3/2020,0,0,,,,
06019,Fresno,California,3/3/2020,0,0,,,,
06023,Humboldt,California,3/3/2020,1,0,,,,
06025,Imperial,California,3/3/2020,0,0,,,,
06029,Kern,California,3/3/2020,0,0,,,,
06037,Los Angeles,California,3/3/2020,1,0,,,,
06039,Madera,California,3/3/2020,0,0,,,,
06041,Marin,California,3/3/2020,0,0,,,,
06045,Mendocino,California,3/3/2020,0,0,,,,
06051,Mono,California,3/3/2020,0,0,,,,
06053,Monterey,California,3/3/2020,0,0,,,,
06055,Napa,California,3/3/2020,0,0,,,,
06057,Nevada,California,3/3/2020,0,0,,,,
06059,Orange,California,3/3/2020,1,0,,,,
06061,Placer,California,3/3/2020,1,0,,,,
06065,Riverside,California,3/3/2020,0,0,,,,
06067,Sacramento,California,3/3/2020,2,0,,,,
06069,San Benito,California,3/3/2020,2,0,,,,
06071,San Bernardino,California,3/3/2020,0,0,,,,
06073,San Diego,California,3/3/2020,2,0,,,,
06075,San Francisco,California,3/3/2020,0,0,,,,
06077,San Joaquin,California,3/3/2020,0,0,,,,
06079,San Luis Obispo,California,3/3/2020,0,0,,,,
06081,San Mateo,California,3/3/2020,2,0,,,,
06083,Santa Barbara,California,3/3/2020,0,0,,,,
06085,Santa Clara,California,3/3/2020,11,0,,,,
06087,Santa Cruz,California,3/3/2020,0,0,,,,
06089,Shasta,California,3/3/2020,0,0,,,,
06095,Solano,California,3/3/2020,0,0,,,,
06097,Sonoma,California,3/3/2020,1,0,,,,
06099,Stanislaus,California,3/3/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,3/3/2020,0,0,,,,
06103,​Tehama,California,3/3/2020,0,0,,,,
06107,Tulare,California,3/3/2020,0,0,,,,
06111,Ventura,California,3/3/2020,0,0,,,,
06113,Yolo,California,3/3/2020,0,0,,,,
06001,Alameda,California,3/2/2020,0,0,,,,
06003,​Alpine,California,3/2/2020,0,0,,,,
06005,Amador,California,3/2/2020,0,0,,,,
06009,Calaveras,California,3/2/2020,0,0,,,,
06013,Contra Costa,California,3/2/2020,0,0,,,,
06017,El Dorado,California,3/2/2020,0,0,,,,
06019,Fresno,California,3/2/2020,0,0,,,,
06023,Humboldt,California,3/2/2020,1,0,,,,
06025,Imperial,California,3/2/2020,0,0,,,,
06029,Kern,California,3/2/2020,0,0,,,,
06037,Los Angeles,California,3/2/2020,1,0,,,,
06039,Madera,California,3/2/2020,0,0,,,,
06041,Marin,California,3/2/2020,0,0,,,,
06045,Mendocino,California,3/2/2020,0,0,,,,
06051,Mono,California,3/2/2020,0,0,,,,
06053,Monterey,California,3/2/2020,0,0,,,,
06055,Napa,California,3/2/2020,0,0,,,,
06057,Nevada,California,3/2/2020,0,0,,,,
06059,Orange,California,3/2/2020,1,0,,,,
06061,Placer,California,3/2/2020,1,0,,,,
06065,Riverside,California,3/2/2020,0,0,,,,
06067,Sacramento,California,3/2/2020,2,0,,,,
06069,San Benito,California,3/2/2020,2,0,,,,
06071,San Bernardino,California,3/2/2020,0,0,,,,
06073,San Diego,California,3/2/2020,2,0,,,,
06075,San Francisco,California,3/2/2020,0,0,,,,
06077,San Joaquin,California,3/2/2020,0,0,,,,
06079,San Luis Obispo,California,3/2/2020,0,0,,,,
06081,San Mateo,California,3/2/2020,1,0,,,,
06083,Santa Barbara,California,3/2/2020,0,0,,,,
06085,Santa Clara,California,3/2/2020,9,0,,,,
06087,Santa Cruz,California,3/2/2020,0,0,,,,
06089,Shasta,California,3/2/2020,0,0,,,,
06095,Solano,California,3/2/2020,0,0,,,,
06097,Sonoma,California,3/2/2020,1,0,,,,
06099,Stanislaus,California,3/2/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,3/2/2020,0,0,,,,
06103,​Tehama,California,3/2/2020,0,0,,,,
06107,Tulare,California,3/2/2020,0,0,,,,
06111,Ventura,California,3/2/2020,0,0,,,,
06113,Yolo,California,3/2/2020,0,0,,,,
06001,Alameda,California,3/1/2020,0,0,,,,
06003,​Alpine,California,3/1/2020,0,0,,,,
06005,Amador,California,3/1/2020,0,0,,,,
06009,Calaveras,California,3/1/2020,0,0,,,,
06013,Contra Costa,California,3/1/2020,0,0,,,,
06017,El Dorado,California,3/1/2020,0,0,,,,
06019,Fresno,California,3/1/2020,0,0,,,,
06023,Humboldt,California,3/1/2020,1,0,,,,
06025,Imperial,California,3/1/2020,0,0,,,,
06029,Kern,California,3/1/2020,0,0,,,,
06037,Los Angeles,California,3/1/2020,1,0,,,,
06039,Madera,California,3/1/2020,0,0,,,,
06041,Marin,California,3/1/2020,0,0,,,,
06045,Mendocino,California,3/1/2020,0,0,,,,
06051,Mono,California,3/1/2020,0,0,,,,
06053,Monterey,California,3/1/2020,0,0,,,,
06055,Napa,California,3/1/2020,0,0,,,,
06057,Nevada,California,3/1/2020,0,0,,,,
06059,Orange,California,3/1/2020,1,0,,,,
06061,Placer,California,3/1/2020,0,0,,,,
06065,Riverside,California,3/1/2020,0,0,,,,
06067,Sacramento,California,3/1/2020,2,0,,,,
06069,San Benito,California,3/1/2020,2,0,,,,
06071,San Bernardino,California,3/1/2020,0,0,,,,
06073,San Diego,California,3/1/2020,2,0,,,,
06075,San Francisco,California,3/1/2020,0,0,,,,
06077,San Joaquin,California,3/1/2020,0,0,,,,
06079,San Luis Obispo,California,3/1/2020,0,0,,,,
06081,San Mateo,California,3/1/2020,0,0,,,,
06083,Santa Barbara,California,3/1/2020,0,0,,,,
06085,Santa Clara,California,3/1/2020,3,0,,,,
06087,Santa Cruz,California,3/1/2020,0,0,,,,
06089,Shasta,California,3/1/2020,0,0,,,,
06095,Solano,California,3/1/2020,0,0,,,,
06097,Sonoma,California,3/1/2020,0,0,,,,
06099,Stanislaus,California,3/1/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,3/1/2020,0,0,,,,
06103,​Tehama,California,3/1/2020,0,0,,,,
06107,Tulare,California,3/1/2020,0,0,,,,
06111,Ventura,California,3/1/2020,0,0,,,,
06113,Yolo,California,3/1/2020,0,0,,,,
06001,Alameda,California,2/29/2020,0,0,,,,
06003,​Alpine,California,2/29/2020,0,0,,,,
06005,Amador,California,2/29/2020,0,0,,,,
06009,Calaveras,California,2/29/2020,0,0,,,,
06013,Contra Costa,California,2/29/2020,0,0,,,,
06017,El Dorado,California,2/29/2020,0,0,,,,
06019,Fresno,California,2/29/2020,0,0,,,,
06023,Humboldt,California,2/29/2020,1,0,,,,
06025,Imperial,California,2/29/2020,0,0,,,,
06029,Kern,California,2/29/2020,0,0,,,,
06037,Los Angeles,California,2/29/2020,1,0,,,,
06039,Madera,California,2/29/2020,0,0,,,,
06041,Marin,California,2/29/2020,0,0,,,,
06045,Mendocino,California,2/29/2020,0,0,,,,
06051,Mono,California,2/29/2020,0,0,,,,
06053,Monterey,California,2/29/2020,0,0,,,,
06055,Napa,California,2/29/2020,0,0,,,,
06057,Nevada,California,2/29/2020,0,0,,,,
06059,Orange,California,2/29/2020,1,0,,,,
06061,Placer,California,2/29/2020,0,0,,,,
06065,Riverside,California,2/29/2020,0,0,,,,
06067,Sacramento,California,2/29/2020,2,0,,,,
06069,San Benito,California,2/29/2020,2,0,,,,
06071,San Bernardino,California,2/29/2020,0,0,,,,
06073,San Diego,California,2/29/2020,2,0,,,,
06075,San Francisco,California,2/29/2020,0,0,,,,
06077,San Joaquin,California,2/29/2020,0,0,,,,
06079,San Luis Obispo,California,2/29/2020,0,0,,,,
06081,San Mateo,California,2/29/2020,0,0,,,,
06083,Santa Barbara,California,2/29/2020,0,0,,,,
06085,Santa Clara,California,2/29/2020,3,0,,,,
06087,Santa Cruz,California,2/29/2020,0,0,,,,
06089,Shasta,California,2/29/2020,0,0,,,,
06095,Solano,California,2/29/2020,0,0,,,,
06097,Sonoma,California,2/29/2020,0,0,,,,
06099,Stanislaus,California,2/29/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/29/2020,0,0,,,,
06103,​Tehama,California,2/29/2020,0,0,,,,
06107,Tulare,California,2/29/2020,0,0,,,,
06111,Ventura,California,2/29/2020,0,0,,,,
06113,Yolo,California,2/29/2020,0,0,,,,
06001,Alameda,California,2/28/2020,0,0,,,,
06003,​Alpine,California,2/28/2020,0,0,,,,
06005,Amador,California,2/28/2020,0,0,,,,
06009,Calaveras,California,2/28/2020,0,0,,,,
06013,Contra Costa,California,2/28/2020,0,0,,,,
06017,El Dorado,California,2/28/2020,0,0,,,,
06019,Fresno,California,2/28/2020,0,0,,,,
06023,Humboldt,California,2/28/2020,1,0,,,,
06025,Imperial,California,2/28/2020,0,0,,,,
06029,Kern,California,2/28/2020,0,0,,,,
06037,Los Angeles,California,2/28/2020,1,0,,,,
06039,Madera,California,2/28/2020,0,0,,,,
06041,Marin,California,2/28/2020,0,0,,,,
06045,Mendocino,California,2/28/2020,0,0,,,,
06051,Mono,California,2/28/2020,0,0,,,,
06053,Monterey,California,2/28/2020,0,0,,,,
06055,Napa,California,2/28/2020,0,0,,,,
06057,Nevada,California,2/28/2020,0,0,,,,
06059,Orange,California,2/28/2020,1,0,,,,
06061,Placer,California,2/28/2020,0,0,,,,
06065,Riverside,California,2/28/2020,0,0,,,,
06067,Sacramento,California,2/28/2020,2,0,,,,
06069,San Benito,California,2/28/2020,2,0,,,,
06071,San Bernardino,California,2/28/2020,0,0,,,,
06073,San Diego,California,2/28/2020,2,0,,,,
06075,San Francisco,California,2/28/2020,0,0,,,,
06077,San Joaquin,California,2/28/2020,0,0,,,,
06079,San Luis Obispo,California,2/28/2020,0,0,,,,
06081,San Mateo,California,2/28/2020,0,0,,,,
06083,Santa Barbara,California,2/28/2020,0,0,,,,
06085,Santa Clara,California,2/28/2020,2,0,,,,
06087,Santa Cruz,California,2/28/2020,0,0,,,,
06089,Shasta,California,2/28/2020,0,0,,,,
06095,Solano,California,2/28/2020,0,0,,,,
06097,Sonoma,California,2/28/2020,0,0,,,,
06099,Stanislaus,California,2/28/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/28/2020,0,0,,,,
06103,​Tehama,California,2/28/2020,0,0,,,,
06107,Tulare,California,2/28/2020,0,0,,,,
06111,Ventura,California,2/28/2020,0,0,,,,
06113,Yolo,California,2/28/2020,0,0,,,,
06001,Alameda,California,2/27/2020,0,0,,,,
06003,​Alpine,California,2/27/2020,0,0,,,,
06005,Amador,California,2/27/2020,0,0,,,,
06009,Calaveras,California,2/27/2020,0,0,,,,
06013,Contra Costa,California,2/27/2020,0,0,,,,
06017,El Dorado,California,2/27/2020,0,0,,,,
06019,Fresno,California,2/27/2020,0,0,,,,
06023,Humboldt,California,2/27/2020,1,0,,,,
06025,Imperial,California,2/27/2020,0,0,,,,
06029,Kern,California,2/27/2020,0,0,,,,
06037,Los Angeles,California,2/27/2020,1,0,,,,
06039,Madera,California,2/27/2020,0,0,,,,
06041,Marin,California,2/27/2020,0,0,,,,
06045,Mendocino,California,2/27/2020,0,0,,,,
06051,Mono,California,2/27/2020,0,0,,,,
06053,Monterey,California,2/27/2020,0,0,,,,
06055,Napa,California,2/27/2020,0,0,,,,
06057,Nevada,California,2/27/2020,0,0,,,,
06059,Orange,California,2/27/2020,1,0,,,,
06061,Placer,California,2/27/2020,0,0,,,,
06065,Riverside,California,2/27/2020,0,0,,,,
06067,Sacramento,California,2/27/2020,2,0,,,,
06069,San Benito,California,2/27/2020,2,0,,,,
06071,San Bernardino,California,2/27/2020,0,0,,,,
06073,San Diego,California,2/27/2020,2,0,,,,
06075,San Francisco,California,2/27/2020,0,0,,,,
06077,San Joaquin,California,2/27/2020,0,0,,,,
06079,San Luis Obispo,California,2/27/2020,0,0,,,,
06081,San Mateo,California,2/27/2020,0,0,,,,
06083,Santa Barbara,California,2/27/2020,0,0,,,,
06085,Santa Clara,California,2/27/2020,2,0,,,,
06087,Santa Cruz,California,2/27/2020,0,0,,,,
06089,Shasta,California,2/27/2020,0,0,,,,
06095,Solano,California,2/27/2020,0,0,,,,
06097,Sonoma,California,2/27/2020,0,0,,,,
06099,Stanislaus,California,2/27/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/27/2020,0,0,,,,
06103,​Tehama,California,2/27/2020,0,0,,,,
06107,Tulare,California,2/27/2020,0,0,,,,
06111,Ventura,California,2/27/2020,0,0,,,,
06113,Yolo,California,2/27/2020,0,0,,,,
06001,Alameda,California,2/26/2020,0,0,,,,
06003,​Alpine,California,2/26/2020,0,0,,,,
06005,Amador,California,2/26/2020,0,0,,,,
06009,Calaveras,California,2/26/2020,0,0,,,,
06013,Contra Costa,California,2/26/2020,0,0,,,,
06017,El Dorado,California,2/26/2020,0,0,,,,
06019,Fresno,California,2/26/2020,0,0,,,,
06023,Humboldt,California,2/26/2020,1,0,,,,
06025,Imperial,California,2/26/2020,0,0,,,,
06029,Kern,California,2/26/2020,0,0,,,,
06037,Los Angeles,California,2/26/2020,1,0,,,,
06039,Madera,California,2/26/2020,0,0,,,,
06041,Marin,California,2/26/2020,0,0,,,,
06045,Mendocino,California,2/26/2020,0,0,,,,
06051,Mono,California,2/26/2020,0,0,,,,
06053,Monterey,California,2/26/2020,0,0,,,,
06055,Napa,California,2/26/2020,0,0,,,,
06057,Nevada,California,2/26/2020,0,0,,,,
06059,Orange,California,2/26/2020,1,0,,,,
06061,Placer,California,2/26/2020,0,0,,,,
06065,Riverside,California,2/26/2020,0,0,,,,
06067,Sacramento,California,2/26/2020,1,0,,,,
06069,San Benito,California,2/26/2020,2,0,,,,
06071,San Bernardino,California,2/26/2020,0,0,,,,
06073,San Diego,California,2/26/2020,2,0,,,,
06075,San Francisco,California,2/26/2020,0,0,,,,
06077,San Joaquin,California,2/26/2020,0,0,,,,
06079,San Luis Obispo,California,2/26/2020,0,0,,,,
06081,San Mateo,California,2/26/2020,0,0,,,,
06083,Santa Barbara,California,2/26/2020,0,0,,,,
06085,Santa Clara,California,2/26/2020,2,0,,,,
06087,Santa Cruz,California,2/26/2020,0,0,,,,
06089,Shasta,California,2/26/2020,0,0,,,,
06095,Solano,California,2/26/2020,0,0,,,,
06097,Sonoma,California,2/26/2020,0,0,,,,
06099,Stanislaus,California,2/26/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/26/2020,0,0,,,,
06103,​Tehama,California,2/26/2020,0,0,,,,
06107,Tulare,California,2/26/2020,0,0,,,,
06111,Ventura,California,2/26/2020,0,0,,,,
06113,Yolo,California,2/26/2020,0,0,,,,
06001,Alameda,California,2/25/2020,0,0,,,,
06003,​Alpine,California,2/25/2020,0,0,,,,
06005,Amador,California,2/25/2020,0,0,,,,
06009,Calaveras,California,2/25/2020,0,0,,,,
06013,Contra Costa,California,2/25/2020,0,0,,,,
06017,El Dorado,California,2/25/2020,0,0,,,,
06019,Fresno,California,2/25/2020,0,0,,,,
06023,Humboldt,California,2/25/2020,1,0,,,,
06025,Imperial,California,2/25/2020,0,0,,,,
06029,Kern,California,2/25/2020,0,0,,,,
06037,Los Angeles,California,2/25/2020,1,0,,,,
06039,Madera,California,2/25/2020,0,0,,,,
06041,Marin,California,2/25/2020,0,0,,,,
06045,Mendocino,California,2/25/2020,0,0,,,,
06051,Mono,California,2/25/2020,0,0,,,,
06053,Monterey,California,2/25/2020,0,0,,,,
06055,Napa,California,2/25/2020,0,0,,,,
06057,Nevada,California,2/25/2020,0,0,,,,
06059,Orange,California,2/25/2020,1,0,,,,
06061,Placer,California,2/25/2020,0,0,,,,
06065,Riverside,California,2/25/2020,0,0,,,,
06067,Sacramento,California,2/25/2020,1,0,,,,
06069,San Benito,California,2/25/2020,2,0,,,,
06071,San Bernardino,California,2/25/2020,0,0,,,,
06073,San Diego,California,2/25/2020,2,0,,,,
06075,San Francisco,California,2/25/2020,0,0,,,,
06077,San Joaquin,California,2/25/2020,0,0,,,,
06079,San Luis Obispo,California,2/25/2020,0,0,,,,
06081,San Mateo,California,2/25/2020,0,0,,,,
06083,Santa Barbara,California,2/25/2020,0,0,,,,
06085,Santa Clara,California,2/25/2020,2,0,,,,
06087,Santa Cruz,California,2/25/2020,0,0,,,,
06089,Shasta,California,2/25/2020,0,0,,,,
06095,Solano,California,2/25/2020,0,0,,,,
06097,Sonoma,California,2/25/2020,0,0,,,,
06099,Stanislaus,California,2/25/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/25/2020,0,0,,,,
06103,​Tehama,California,2/25/2020,0,0,,,,
06107,Tulare,California,2/25/2020,0,0,,,,
06111,Ventura,California,2/25/2020,0,0,,,,
06113,Yolo,California,2/25/2020,0,0,,,,
06001,Alameda,California,2/24/2020,0,0,,,,
06003,​Alpine,California,2/24/2020,0,0,,,,
06005,Amador,California,2/24/2020,0,0,,,,
06009,Calaveras,California,2/24/2020,0,0,,,,
06013,Contra Costa,California,2/24/2020,0,0,,,,
06017,El Dorado,California,2/24/2020,0,0,,,,
06019,Fresno,California,2/24/2020,0,0,,,,
06023,Humboldt,California,2/24/2020,1,0,,,,
06025,Imperial,California,2/24/2020,0,0,,,,
06029,Kern,California,2/24/2020,0,0,,,,
06037,Los Angeles,California,2/24/2020,1,0,,,,
06039,Madera,California,2/24/2020,0,0,,,,
06041,Marin,California,2/24/2020,0,0,,,,
06045,Mendocino,California,2/24/2020,0,0,,,,
06051,Mono,California,2/24/2020,0,0,,,,
06053,Monterey,California,2/24/2020,0,0,,,,
06055,Napa,California,2/24/2020,0,0,,,,
06057,Nevada,California,2/24/2020,0,0,,,,
06059,Orange,California,2/24/2020,1,0,,,,
06061,Placer,California,2/24/2020,0,0,,,,
06065,Riverside,California,2/24/2020,0,0,,,,
06067,Sacramento,California,2/24/2020,1,0,,,,
06069,San Benito,California,2/24/2020,2,0,,,,
06071,San Bernardino,California,2/24/2020,0,0,,,,
06073,San Diego,California,2/24/2020,2,0,,,,
06075,San Francisco,California,2/24/2020,0,0,,,,
06077,San Joaquin,California,2/24/2020,0,0,,,,
06079,San Luis Obispo,California,2/24/2020,0,0,,,,
06081,San Mateo,California,2/24/2020,0,0,,,,
06083,Santa Barbara,California,2/24/2020,0,0,,,,
06085,Santa Clara,California,2/24/2020,2,0,,,,
06087,Santa Cruz,California,2/24/2020,0,0,,,,
06089,Shasta,California,2/24/2020,0,0,,,,
06095,Solano,California,2/24/2020,0,0,,,,
06097,Sonoma,California,2/24/2020,0,0,,,,
06099,Stanislaus,California,2/24/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/24/2020,0,0,,,,
06103,​Tehama,California,2/24/2020,0,0,,,,
06107,Tulare,California,2/24/2020,0,0,,,,
06111,Ventura,California,2/24/2020,0,0,,,,
06113,Yolo,California,2/24/2020,0,0,,,,
06001,Alameda,California,2/23/2020,0,0,,,,
06003,​Alpine,California,2/23/2020,0,0,,,,
06005,Amador,California,2/23/2020,0,0,,,,
06009,Calaveras,California,2/23/2020,0,0,,,,
06013,Contra Costa,California,2/23/2020,0,0,,,,
06017,El Dorado,California,2/23/2020,0,0,,,,
06019,Fresno,California,2/23/2020,0,0,,,,
06023,Humboldt,California,2/23/2020,1,0,,,,
06025,Imperial,California,2/23/2020,0,0,,,,
06029,Kern,California,2/23/2020,0,0,,,,
06037,Los Angeles,California,2/23/2020,1,0,,,,
06039,Madera,California,2/23/2020,0,0,,,,
06041,Marin,California,2/23/2020,0,0,,,,
06045,Mendocino,California,2/23/2020,0,0,,,,
06051,Mono,California,2/23/2020,0,0,,,,
06053,Monterey,California,2/23/2020,0,0,,,,
06055,Napa,California,2/23/2020,0,0,,,,
06057,Nevada,California,2/23/2020,0,0,,,,
06059,Orange,California,2/23/2020,1,0,,,,
06061,Placer,California,2/23/2020,0,0,,,,
06065,Riverside,California,2/23/2020,0,0,,,,
06067,Sacramento,California,2/23/2020,1,0,,,,
06069,San Benito,California,2/23/2020,2,0,,,,
06071,San Bernardino,California,2/23/2020,0,0,,,,
06073,San Diego,California,2/23/2020,2,0,,,,
06075,San Francisco,California,2/23/2020,0,0,,,,
06077,San Joaquin,California,2/23/2020,0,0,,,,
06079,San Luis Obispo,California,2/23/2020,0,0,,,,
06081,San Mateo,California,2/23/2020,0,0,,,,
06083,Santa Barbara,California,2/23/2020,0,0,,,,
06085,Santa Clara,California,2/23/2020,2,0,,,,
06087,Santa Cruz,California,2/23/2020,0,0,,,,
06089,Shasta,California,2/23/2020,0,0,,,,
06095,Solano,California,2/23/2020,0,0,,,,
06097,Sonoma,California,2/23/2020,0,0,,,,
06099,Stanislaus,California,2/23/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/23/2020,0,0,,,,
06103,​Tehama,California,2/23/2020,0,0,,,,
06107,Tulare,California,2/23/2020,0,0,,,,
06111,Ventura,California,2/23/2020,0,0,,,,
06113,Yolo,California,2/23/2020,0,0,,,,
06001,Alameda,California,2/22/2020,0,0,,,,
06003,​Alpine,California,2/22/2020,0,0,,,,
06005,Amador,California,2/22/2020,0,0,,,,
06009,Calaveras,California,2/22/2020,0,0,,,,
06013,Contra Costa,California,2/22/2020,0,0,,,,
06017,El Dorado,California,2/22/2020,0,0,,,,
06019,Fresno,California,2/22/2020,0,0,,,,
06023,Humboldt,California,2/22/2020,1,0,,,,
06025,Imperial,California,2/22/2020,0,0,,,,
06029,Kern,California,2/22/2020,0,0,,,,
06037,Los Angeles,California,2/22/2020,1,0,,,,
06039,Madera,California,2/22/2020,0,0,,,,
06041,Marin,California,2/22/2020,0,0,,,,
06045,Mendocino,California,2/22/2020,0,0,,,,
06051,Mono,California,2/22/2020,0,0,,,,
06053,Monterey,California,2/22/2020,0,0,,,,
06055,Napa,California,2/22/2020,0,0,,,,
06057,Nevada,California,2/22/2020,0,0,,,,
06059,Orange,California,2/22/2020,1,0,,,,
06061,Placer,California,2/22/2020,0,0,,,,
06065,Riverside,California,2/22/2020,0,0,,,,
06067,Sacramento,California,2/22/2020,1,0,,,,
06069,San Benito,California,2/22/2020,2,0,,,,
06071,San Bernardino,California,2/22/2020,0,0,,,,
06073,San Diego,California,2/22/2020,2,0,,,,
06075,San Francisco,California,2/22/2020,0,0,,,,
06077,San Joaquin,California,2/22/2020,0,0,,,,
06079,San Luis Obispo,California,2/22/2020,0,0,,,,
06081,San Mateo,California,2/22/2020,0,0,,,,
06083,Santa Barbara,California,2/22/2020,0,0,,,,
06085,Santa Clara,California,2/22/2020,2,0,,,,
06087,Santa Cruz,California,2/22/2020,0,0,,,,
06089,Shasta,California,2/22/2020,0,0,,,,
06095,Solano,California,2/22/2020,0,0,,,,
06097,Sonoma,California,2/22/2020,0,0,,,,
06099,Stanislaus,California,2/22/2020,0,0,,,,
06101/06115,​Sutter/Yuba,California,2/22/2020,0,0,,,,
06103,​Tehama,California,2/22/2020,0,0,,,,
06107,Tulare,California,2/22/2020,0,0,,,,
06111,Ventura,California,2/22/2020,0,0,,,,
06113,Yolo,California,2/22/2020,0,0,,,,
06001,Alameda,California,2/21/2020,0,0,,,,
06003,​Alpine,California,2/21/2020,0,0,,,,
06005,Amador,California,2/21/2020,0,0,,,,
06009,Calaveras,California,2/21/2020,0,0,,,,
06013,Contra Costa,California,2/21/2020,0,0,,,,
06017,El Dorado,California,2/21/2020,0,0,,,,
06019,Fresno,California,2/21/2020,0,0,,,,
06023,Humboldt,California,2/21/2020,1,0,,,,
06025,Imperial,California,2/21/2020,0,0,,,,
